Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Maryada,0067403,1971,Family,Romance,NA,Hindi,Rajesh Khanna,Raaj Kumar,Mala Sinha,Jadab Bhattacharya,Yusuf,NA,"Lalita lives with her widowed mother in a small village in India. One day while traveling by road, she is stranded, and a young man named Raja Babu comes to her assistance. Both fall in love with each other. When she informs her mother about her love for Raja, she is met with strong opposition, as her mother knows that Raja Babu is already married and has a son. She also reminds Lalita about her marriage with Diwan. When Lalita meets with Raja, he admits to her that he is not Raja but his real name is Rajan Ram Bahadur, but refuses to divulge any other information to her. She decides that she will have nothing to do with him. The mystery deepens when Pran Bahadur, the step-brother of Raja Babu returns and wants to confront the young man who has taken over Raja's identity, with results that will change the lives of everyone around them forever.",7.1,68,https://www.imdb.com/title/tt0067403/
Father's House,0331186,1950,Drama,NA,NA,Hindi,Nargis,Dilip Kumar,Amar,G.L. Jadhav,Randhir,NA,"This is the story of two widower fathers in Madhopur. The first one lives a poor lifestyle, and has a daughter by the name of Bela, who he hopes will get married to the new Postmaster, Ashok, who comes from a wealthy family. He is all the more thrilled when he finds out that Ashok is indeed taking more than an average interest in Bela and has even given her some jewelry. The second dad is Jamnadas, the father of Usha, who lives a wealthy lifestyle in a mansion. He would like her to get married to Vinod, the son of Ganga Prasad, but Usha is in love with Ashok. Who will Ashok marry?",7.4,82,https://www.imdb.com/title/tt0331186/
Param Vir Chakra,0940893,1995,War,NA,NA,Hindi,Saeed Jaffrey,Kulbhushan Kharbanda,Hema Malini,NA,NA,NA,"Three friends at the national defense academy fall in love with one girl.. They pass out as officers of the Indian defense services, one becomes an army officer second the naval officers and the third as the air force officer... On the birthday of the girl each wants to propose the girl.. The war on the borders was eminent .. the girl was in love the the naval officer she decides not to hurt anyone since they war going to fight the war for the nation.. she did not want to break their hearts.. the war breaks .. the love for the nation becomes supreme for all of them...",6.7,58,https://www.imdb.com/title/tt0940893/
Do Phool,0327648,1974,Action,Comedy,Drama,Hindi,Ashok Kumar,Vinod Mehra,Aruna Irani,R. Loganathan,T.G. Palani,Raju,"Diwan Bahadur Atal Rai lives a wealthy lifestyle in a mansion 'Gulistan' in Malabar Hills, Bombay, along with his wife, Malti, and two sons, Pavitra and Charitra. Pavitra was adopted while Charitra is his biological son. They are irresponsible, spoiled, Matric-failed, and refuse to do any work. They humiliate their father when he decides to get Charitra married to Shaila, the daughter of Advocate Vardhraj, and he asks them to leave. Shortly thereafter Charitra returns home claiming that he had a altercation with his Pavitra, and knifed him to death. Subsequently Police Inspector Madhusudan Apte, Pgets enough evidence to arrest Charitra. He is let go with a warning after admitting that this was a practical prank. Then Charitra goes on the run after the Mahabuleshwar Police find a dead body and identify it as that of Pavitra. A frantic Atal and Malti attempt to make sense of this homicide, and are eventually relieved when Pavitra is brought home by Shaila and her friend, Poonam Apte. Hilarious chaos will soon prevail when Pavitra claims that his real name is Mani and he lives in Cochin with his widowed mother. Atal is convinced that Pavitra is playing another prank but a number of questions remained unanswered: if Pavitra is alive - what of the dead body? and exactly when and why did Pavitra decide to change his name to Mani?",6.7,70,https://www.imdb.com/title/tt0327648/
Sanyasi,0073657,1975,Drama,NA,NA,Hindi,Manoj Kumar,Hema Malini,Prem Nath,K. Baburao,NA,NA,"Renukadevi is widowed and the mother of a son named Ram. Her husband had indulged in all possible vices, and passed away unexpectedly. Her father-in-law, Rai, does not want Ram to repeat his father's mistakes, and teaches him all the positive values of the Hindu religion, in particular the contents of the Holy Book ""Geeta"". As a result, Ram refrains from all known vices, is an expert in yogic exercises, decides to live the life of a celibate, and refuses to marry anyone. When Rai passes away, Renuka asks Ram to fulfill his grandfather's last wishes, one of which was to get married. She even arranges his introduction to Aarti, an attractive young woman. But Ram is convinced that marriage is not for him. Renuka is overjoyed when her estranged brother, Gopinath, and his son, Rakesh, return from abroad. With their help she hopes to get Ram marries with Aarti. Then things get complicated when Rakesh falls in love with Aarti. Ram leaves town to attend to business, and circumstances propel Renuka to will her entire estate to Rakesh and change his name to Bharat, with the blessings of a renowned saint named Ishwar Baba. After this ceremony, the people around Renuka start showing their true colors, and after an open-palmed stinging slap from Aarti, Renuka realizes that her place in this house is now worse than that of a lowly servant. Renuka now finds out that Aarti, Gopinath, and Rakesh are not who they claim to be, but will this realization be enough to reverse the order of events, or does fate have something even worse in store for Renuka?",6.8,69,https://www.imdb.com/title/tt0073657/
Nagin,0048410,1954,Drama,Musical,Romance,Hindi,Vyjayanthimala,Pradeep Kumar,Jeevan,Nanakram Sharma,NA,NA,"After one male from their tribe is injured, angered Ragis decide to confront the rival snake-charming tribe of Nagis. Angered by this, Mala, the daughter of Sardar Bhopal, decides to kill the son, Sanatan, of the Ragi's Sardar - but she ends up being rescued by him and both fall in love - much to the chagrin of her father who wants her to wed Kaan Khajur Prabir - and forbids her to even see Sanatan. The latter sneaks into their tribe to meet her and on one such occasion is caught, severely beaten and left for dead. The Ragis find him, bring him back home, and confront the Nagis. Afraid that his daughter may elope with Sanatan, Bhopal and Prabir take her to the city where they hope to compel her to marry the latter. Sanatan follows and through his Been (flute) manages to locate Mala - but their reunion may never materialize - as Bhopal has prepared an elaborate plan to do away with Sanatan once and for all - and aiding him wholeheartedly is not only Prabir but also a venomous snake.",6.7,69,https://www.imdb.com/title/tt0048410/
The Journey of Karma,9070934,2018,Drama,NA,NA,Hindi,Shakti Kapoor,Poonam Pandey,Gauri Shankar,NA,NA,NA,NA,6.7,94,https://www.imdb.com/title/tt9070934/
Chalte Chalte,0360463,1976,Romance,Thriller,NA,Hindi,Simi Garewal,Bhisham Kohli,Nazneen,NA,NA,NA,"Geeta and Anil meet, gets acquainted with each other only to fall in love; they then get married but on their wedding night Anil is killed by bandits leaving a devastated Geeta who goes unconscious for a period of 4 days after which she loses her mental balance and is confined in a mental asylum. Several years later she does manage to recover, is discharged and enter into the real world only to find that Anil is still alive, now calls himself Ravi Kapoor and is in love with a young woman named Asha. The discovery of Anil triggers Geeta and she decides to make Ravi her own; eventually she gets out of hand and is re-confined in the mental asylum. A few days later she manages to escape, enters the couple's house and when Ravi is away she decides that she will settle scores once and for all with Asha - the one she believes is out to claim her husband.",5.7,63,https://www.imdb.com/title/tt0360463/
Barood,0157358,1976,Action,Crime,Drama,Hindi,Rishi Kapoor,Shoma Anand,Reena Roy,NA,NA,NA,"Young Anup Saxena lives a middle-classed lifestyle in Bombay along with his widower dad, Durgaprasad, who works as a Police Inspector. Anup's life is turned upside down when he witnesses four men assault and kill his father. He spends the rest of his childhood acquiring money and athletic ability to avenge his father's death - a decision that will take him to Las Vegas, New York, Geneva, Madrid and Paris - where he will find his life threatened by his father's assailants as well as a New York-based detective who is determined to arrest him at any and all costs.",6.0,95,https://www.imdb.com/title/tt0157358/
Insaniyat Ke Devta,0353555,1993,Action,Drama,NA,Hindi,Vikas Anand,Rakesh Bedi,Rita Bhaduri,NA,NA,NA,"Balbir and Anwar are close friends who are both honest and brave, and always willing to lend a helping hand to any one who is in need, including the people behind a Ashram (resthouse for the poor). They are in love with two lovely ladies Paro and Husna Bano. Balbir's younger brother Vivek is a student and has fallen in love with another lovely young lady Nisha. Nisha is the daughter of Ranjit, a rich tycoon who will do anything to take-over the land and property of the Ashram, demolish it, and begin construction on it. He enlists the help of corrupt Jail Minister Veni Prasad Bhandari and Thakur Shakti Singh. When Balbir and Anwar frustrate his attempts he has them thrown in jail, and has the Ashram demolished by a bomb, placed by an escaped jail inmate. Balbir and Anwar escape from jail and avenge the demolishment and death of the innocent including Babaji by killing Ranjit in broad daylight, for which they are arrested and get a life sentence. The jail they are in is in charge of Jailer Rana Pratap who is a strict disciplinarian, as well as a honest and incorruptible. All three learn to respect each other. Meanwhile Balbir's brother Vivek is framed for the murder of Nisha's mom Sumitradevi and he too gets a jail sentence. Balbir and Anwar jail escapades are frustrated by Rana Pratap. Will justice be finally served? Who are behind the killing of Sumitradevi?",5.1,73,https://www.imdb.com/title/tt0353555/
Kartavya,0113528,1995,Action,Drama,Thriller,Hindi,Sanjay Kapoor,Juhi Chawla,Moushumi Chatterjee,NA,NA,NA,"Karan (Sanjay Kapoor) is a stable young man who's about to marry his true love, Kajal (Juhi Chawal). But on their engagement day, revelations about his true past and parentage suddenly come out, forcing Karan to set out on a quest to uncover the truth--and to take revenge.",5.0,67,https://www.imdb.com/title/tt0113528/
Bahaar Aane Tak,0395464,1990,Family,NA,NA,Hindi,Roopa Ganguly,Ram Mohan,Navin Nischol,NA,NA,NA,NA,4.7,73,https://www.imdb.com/title/tt0395464/
Sham Ghansham,0238591,1998,Action,Drama,NA,Hindi,Rakhee Gulzar,Chandrachur Singh,Arbaaz Khan,NA,NA,NA,"Satyadev Singh lives with his wife, Ganga, and two sons, Sham and Ghansham, and their family leads a fairly comfortable life. Things turn for the worse for them when a new corrupt Collector named Bhim Singh enters their region. Satyadev is killed, and Ganga has to flee with her children away from this region, and from Bhim Singh. Years later, Sham and Ghansham have grown up and would like to avenge their father's death. Their quest takes them to Collector Bhim Singh and his men, who are ready to let history repeat itself, by killing the sons of Satyadev Singh.",3.5,68,https://www.imdb.com/title/tt0238591/
